"objectid","common_name","longitude","latitude"
7240,"Okame Cherry",-77.1057382848939,38.9306846700615
7241,"Chokecherry",-76.9392120060292,38.8889359868064
7242,"Chokecherry",-76.9341927377046,38.9071571903521
7243,"Okame Cherry",-77.1057844713762,38.9307206609298
7244,"Canada Red Chokecherry",-76.941465783519,38.9095662897525
7245,"Chokecherry",-76.9339736718474,38.9071660756539
7246,"Okame Cherry",-77.107432083324,38.9296381604728
7247,"Kwanzan Cherry",-76.9772898680329,38.8696626259295
7248,"Chokecherry",-76.9392583867651,38.9021512886511
7249,"Okame Cherry",-77.1079160318993,38.9293494484183
7250,"Cherry Spp.",-76.9340970552349,38.8984100208058
7251,"Cherry Spp.",-76.9305567858669,38.8996331077818
7252,"Higan Cherry",-77.070336882641,38.9478541272662
7253,"Chokecherry",-76.958499262331,38.882791705273
7254,"Chokecherry",-76.936652993241,38.9020868468306
7255,"Cherry Spp.",-77.0705560654101,38.9478539950659
7256,"Kwanzan Cherry",-76.9597325224379,38.8827200697755
7257,"Yoshino Cherry",-76.9312114482497,38.8902107389345
7258,"Cherry Spp.",-77.0707752481791,38.9478538628655
7259,"Cherry Spp.",-76.9597440985113,38.882629990082
7260,"Chokecherry",-76.9327727423681,38.9091562357717
7261,"Cherry Spp.",-77.0710405742631,38.9478537018869
7262,"Cherry Spp.",-77.0712943647431,38.9478535472035
7263,"Higan Cherry",-77.0717558023883,38.9478532648164
7264,"Yoshino Cherry",-77.00508948719,38.9458032728028
7265,"Yoshino Cherry",-77.0052394581344,38.9459203735265
7266,"Cherry Spp.",-77.0053663578711,38.9460194590309
7267,"Yoshino Cherry",-77.0598461785582,38.9699302118099
7268,"Yoshino Cherry",-77.0596847304659,38.970056409176
7269,"Yoshino Cherry",-77.0595117584609,38.9702006289559
7270,"Yoshino Cherry",-77.0664359572536,38.9707013615786
7271,"Cherry Spp.",-77.0896575784345,38.9554348833133
7272,"Chokecherry",-77.0901194747339,38.9557588263089
7273,"Kwanzan Cherry",-76.9667432539979,38.8509405962316
7274,"Kwanzan Cherry",-76.9597125233142,38.8773150273666
7275,"Snowgoose Cherry",-76.9596318712139,38.8772789663512
7276,"Snowgoose Cherry",-76.9595627394289,38.8772519165428
7277,"Snowgoose Cherry",-76.9594475200869,38.8772068353272
7278,"Snowgoose Cherry",-76.9593668589933,38.8771887904304
7279,"Snowgoose Cherry",-76.9592862077922,38.8771527285157
7280,"Cherry Spp.",-76.9592170814031,38.8771166710975
7281,"Cherry Spp.",-76.9591479496181,38.877089621289
7282,"Cherry Spp.",-76.9590672939204,38.8770625678832
7283,"Snowgoose Cherry",-76.9589751242026,38.8770174938623
7284,"Snowgoose Cherry",-76.958825331324,38.8769723991569
7285,"Cherry Spp.",-76.9586179386669,38.8768912497314
7286,"Cherry Spp.",-76.9585488122779,38.8768551923133
7287,"Snowgoose Cherry",-76.9584681565801,38.8768281380082
7288,"Snowgoose Cherry",-76.9583990310904,38.8767920796908
7289,"Snowgoose Cherry",-76.9583183807886,38.8767560177761
7290,"Snowgoose Cherry",-76.9582146826614,38.8767199468681
7291,"Snowgoose Cherry",-76.9581455517758,38.8766928970596
7292,"Snowgoose Cherry",-76.958064901474,38.8766568342456
7293,"Snowgoose Cherry",-76.9579842520715,38.8766207714315
7294,"Snowgoose Cherry",-76.9579151265818,38.8765847131141
7295,"Snowgoose Cherry",-76.9578229523673,38.8765486467028
7296,"Snowgoose Cherry",-76.9577538223809,38.8765215959949
7297,"Snowgoose Cherry",-76.9576731675826,38.8764945416898
7298,"Cherry Spp.",-76.9605892624845,38.875729848154
7299,"Cherry Spp.",-76.9603818257606,38.8757297780069
7300,"Cherry Spp.",-76.9602089616742,38.875729719551
7301,"Cherry Spp.",-76.9600821950372,38.8757296763835
7302,"Yoshino Cherry",-76.9599900010377,38.8757296449073
7303,"Cherry Spp.",-76.9599093255549,38.8757386255372
7304,"Cherry Spp.",-76.9607967001076,38.8757299183011
7305,"Chokecherry",-76.9531825126628,38.8706103404949
7306,"Cherry Spp.",-76.9567329299807,38.8876465838229
7307,"Okame Cherry",-76.981670230097,38.9086516540506
7308,"Kwanzan Cherry",-76.9814281415954,38.9085254989527
7309,"Kwanzan Cherry",-76.9918488262623,38.9264622784115
7310,"Yoshino Cherry",-76.987612192049,38.950739263906
7311,"Kwanzan Cherry",-76.992826257126,38.9545952402782
7312,"Cherry Spp.",-76.9916956285504,38.9545951656344
7313,"Cherry Spp.",-76.975263094716,38.8658336391112
7314,"Cherry Spp.",-76.9751709321927,38.8657795691718
7315,"Snowgoose Cherry",-76.9436373836583,38.8899021024002
7316,"Cherry Spp.",-76.9427152593017,38.8899016536384
7317,"Okame Cherry",-77.086413935155,38.9254847396291
7318,"Okame Cherry",-77.0867023198562,38.9255475842536
7319,"Okame Cherry",-77.0870714420933,38.9256193762333
7320,"Yoshino Cherry",-77.0872790901578,38.9256732717042
7321,"Okame Cherry",-77.0875213243496,38.9257181316865
7322,"Okame Cherry",-77.0876136055834,38.9257360794565
7323,"Okame Cherry",-77.0880519576317,38.925834841205
7324,"Okame Cherry",-77.0881327059596,38.9258527970689
7325,"Okame Cherry",-77.0889286194602,38.9259963270689
7326,"Okame Cherry",-77.0892861458389,38.9260140715922
7327,"Okame Cherry",-76.9933812179688,38.9418485580646
7328,"Chokecherry",-77.0041887217321,38.9289938241058
7329,"Chokecherry",-77.00230890753,38.9303991730834
7330,"Chokecherry",-77.0018821891117,38.9306424046233
7331,"Kwanzan Cherry",-76.9910857596001,38.9418574136887
7332,"Higan Cherry",-77.0718365534142,38.9478532153536
7333,"Higan Cherry",-77.0702960777018,38.9532681269226
7334,"Higan Cherry",-77.071138264919,38.953267617007
7335,"Snowgoose Cherry",-77.0407356786087,38.947868189965
7336,"Snowgoose Cherry",-77.0406549680523,38.9479402841169
7337,"Snowgoose Cherry",-77.0404704748325,38.9480844805144
7338,"Okame Cherry",-77.0398132367914,38.9486432203084
7339,"Cherry Spp.",-77.0368766301523,38.9584812144366
7340,"Snowgoose Cherry",-77.0375458138882,38.9584810021965
7341,"Kwanzan Cherry",-77.0303834809129,38.9644645649877
7342,"Kwanzan Cherry",-77.0308450264767,38.9644644435793
7343,"Kwanzan Cherry",-77.0322872476583,38.9642298401351
7344,"Okame Cherry",-77.032887204281,38.9641215734519
7345,"Kwanzan Cherry",-77.0332218105381,38.9640944543956
7346,"Kwanzan Cherry",-77.0102468401195,38.9523339354628
7347,"Snowgoose Cherry",-77.0262536798634,38.9672491133559
7348,"Cherry Spp.",-77.0333474979886,38.9861105370717
7349,"Cherry Spp.",-77.0333437667014,38.9781382647691
7350,"Okame Cherry",-77.0619315948672,38.9529305430102
7351,"Kwanzan Cherry",-77.0564625531043,38.9521495924298
7352,"Kwanzan Cherry",-77.0577049934906,38.9335558744041
7353,"Chokecherry",-77.0703552782734,38.9431157567868
7354,"Kwanzan Cherry",-77.0706205872703,38.9431155976068
7355,"Snowgoose Cherry",-77.0708282290395,38.9431244802106
7356,"Kwanzan Cherry",-77.059978806077,38.9355635811943
7357,"Kwanzan Cherry",-77.0727331756955,38.944735793722
7358,"Snowgoose Cherry",-77.0742097195029,38.9447438741306
7359,"Kwanzan Cherry",-77.0727232768577,38.9463392750376
7360,"Yoshino Cherry",-77.0733362340799,38.9478612921649
7361,"Cherry Spp.",-77.0926865670314,38.9513697893843
7362,"Okame Cherry",-77.0926870706518,38.951757145376
7363,"Yoshino Cherry",-77.0863518729405,38.950419762662
7364,"Yoshino Cherry",-77.0874824349664,38.9504189217959
7365,"Yoshino Cherry",-77.0878285363578,38.9504276713
7366,"Yoshino Cherry",-77.0880015704161,38.9504185323894
7367,"Yoshino Cherry",-77.075283898533,38.9569764283195
7368,"Yoshino Cherry",-77.0755838709988,38.9569762349653
7369,"Yoshino Cherry",-77.0737153855566,38.9686881617293
7370,"Kwanzan Cherry",-77.0743500560102,38.968696767342
7371,"Cherry Spp.",-77.0664481943286,38.9714490390419
7372,"Okame Cherry",-76.9750660766381,38.9350448225605
7373,"Chokecherry",-77.0057224768108,38.9275254038744
7374,"Chokecherry",-76.9618277557463,38.9302758544472
7375,"Snowgoose Cherry",-76.9629459413021,38.931285145593
7376,"Yoshino Cherry",-76.9790573047508,38.8940306488954
7377,"Chokecherry",-76.9916532776765,38.9221652960916
7378,"Chokecherry",-76.979565304795,38.9314784072028
7379,"Canada Red Chokecherry",-76.9795882222186,38.9320008926272
7380,"Okame Cherry",-76.9888717726142,38.9371999354287
7381,"Okame Cherry",-76.9906246565026,38.9396053044413
7382,"Chokecherry",-76.9680120094466,38.9246655300902
7383,"Chokecherry",-76.9680116578117,38.9254492541798
7384,"Yoshino Cherry",-77.0862369800525,38.9126660127263
7385,"Snowgoose Cherry",-77.0315447961554,38.9813006498052
7386,"Okame Cherry",-77.0944911457497,38.9463507315011
7387,"Okame Cherry",-77.0246848314398,38.9685916842589
7388,"Chokecherry",-76.9673311651011,38.9256382404125
7389,"Chokecherry",-76.9668122095158,38.925638093823
7390,"Snowgoose Cherry",-77.0603986950437,38.9546879576832
7391,"Kwanzan Cherry",-77.0606409804968,38.954696840287
7392,"Cherry Spp.",-77.0818185532836,38.910624295375
7393,"Kwanzan Cherry",-77.0819456409785,38.9108494154682
7394,"Okame Cherry",-77.103228910186,38.9340380054496
7395,"Okame Cherry",-77.0556767650706,38.9357188509443
7396,"Kwanzan Cherry",-76.9796682286058,38.9345502565891
7397,"Cherry Spp.",-76.9845097225456,38.8938603406822
7398,"Cherry Spp.",-77.0296120253747,38.9683923585206
7399,"Snowgoose Cherry",-77.0176300250056,38.9512160295961
7400,"Kwanzan Cherry",-77.0334963933439,38.9836602604128
7401,"Yoshino Cherry",-77.0296111539316,38.9662934379918
7402,"Okame Cherry",-76.9681011358587,38.9316650147287
7403,"Yoshino Cherry",-77.029611224978,38.9664645942657
7404,"Yoshino Cherry",-77.0297446394035,38.9820037631632
7405,"Snowgoose Cherry",-77.0220944386074,38.9505576665032
7406,"Kwanzan Cherry",-77.0334964149276,38.9837053020581
7407,"Okame Cherry",-77.0199966916939,38.9572331721732
7408,"Snowgoose Cherry",-77.0329092214834,38.986813302392
7409,"Snowgoose Cherry",-77.0344716181706,38.9477711135461
7410,"Yoshino Cherry",-77.0296111800119,38.9663564948564
7411,"Snowgoose Cherry",-77.0297446088266,38.9819316968903
7412,"Yoshino Cherry",-77.0176532769771,38.9519366878279
7413,"Yoshino Cherry",-77.0940012409645,38.9509994009017
7414,"Yoshino Cherry",-77.08726160374,38.9302314935886
7415,"Chokecherry",-77.0547651393996,38.9501595708076
7416,"Yoshino Cherry",-77.0699088781921,38.9466562824615
7417,"Yoshino Cherry",-77.0653272532501,38.9319573915204
7418,"Kwanzan Cherry",-77.0803586910007,38.9554956945707
7419,"Snowgoose Cherry",-77.0220828346551,38.9503414703826
7420,"Cherry Spp.",-77.0253936671839,38.9500705496162
7421,"Kwanzan Cherry",-77.0561130657653,38.9625002567815
7422,"Yoshino Cherry",-77.029612392298,38.9692751663159
7423,"Cherry Spp.",-77.029770342927,38.960654231008
7424,"Kwanzan Cherry",-77.0297320866665,38.9795805542992
7425,"Snowgoose Cherry",-77.0158073132568,38.9514505053366
7426,"Snowgoose Cherry",-77.021362784365,38.9728262104613
7427,"Snowgoose Cherry",-77.0254506410342,38.9480887163212
7428,"Yoshino Cherry",-77.0194861177901,38.9465314295818
7429,"Snowgoose Cherry",-77.0297560302166,38.9816434308997
7430,"Snowgoose Cherry",-77.0176415794952,38.9512880940703
7431,"Yoshino Cherry",-77.061133258593,38.9367971200911
7432,"Yoshino Cherry",-77.0611331812513,38.9367070376997
7433,"Yoshino Cherry",-77.0611330886211,38.9365989382904
7434,"Snowgoose Cherry",-77.0220944188224,38.9504946087392
7435,"Snowgoose Cherry",-77.0125884534943,38.9504780027577
7436,"Yoshino Cherry",-77.0198923712359,38.9555036032088
7437,"Kwanzan Cherry",-77.0216308371934,38.9434862522888
7438,"Snowgoose Cherry",-77.0333233898625,38.9839215485407
7439,"Kwanzan Cherry",-77.033496321398,38.9835071211568
7440,"Snowgoose Cherry",-77.0148518573273,38.9614047629195
7441,"Cherry Spp.",-77.0213628491161,38.9730424083805
7442,"Snowgoose Cherry",-77.0254158372711,38.9475392188599
7443,"Yoshino Cherry",-77.0388766981011,38.9447609648467
7444,"Cherry Spp.",-77.0196949547583,38.9508553681807
7445,"Yoshino Cherry",-77.0296111269519,38.9662303802279
7446,"Snowgoose Cherry",-77.0297560904712,38.981787562546
7447,"Snowgoose Cherry",-77.0158305769195,38.9523062876052
7448,"Cherry Spp.",-77.0176417107963,38.9518195817084
7449,"Snowgoose Cherry",-77.022071203723,38.9500351909713
7450,"Cherry Spp.",-77.0805407821314,38.9532795339234
7451,"Chokecherry",-77.0746691273783,38.9428248162123
7452,"Cherry Spp.",-77.0802413213798,38.9537211460141
7453,"Okame Cherry",-77.0664508068592,38.9742505998854
7454,"Yoshino Cherry",-77.0249414862606,38.9765639187899
7455,"Snowgoose Cherry",-77.0668291741271,38.9347130842415
7456,"Yoshino Cherry",-77.0653152419048,38.9314349159886
7457,"Yoshino Cherry",-77.0957549000685,38.9510880596663
7458,"Yoshino Cherry",-77.0603045432201,38.9252218713923
7459,"Snowgoose Cherry",-77.0259233175071,38.9472688583712
7460,"Yoshino Cherry",-77.0712368845745,38.9711399393568
7461,"Snowgoose Cherry",-77.0237353047405,38.9240279062629
7462,"Yoshino Cherry",-77.0939435584484,38.9509994467671
7463,"Okame Cherry",-77.061387870154,38.9645875211972
7464,"Yoshino Cherry",-77.0745602356663,38.9269432430363
7465,"Okame Cherry",-77.0612492441572,38.9643984207506
7466,"Okame Cherry",-77.0611221879386,38.9642453471451
7467,"Okame Cherry",-77.0610066556326,38.9640742502265
7468,"Okame Cherry",-77.0609257858962,38.9639571854758
7469,"Okame Cherry",-77.0608795850248,38.9639031596032
7470,"Okame Cherry",-77.0607756081078,38.9637500734072
7471,"Kwanzan Cherry",-77.0578812381286,38.9233403574715
7472,"Okame Cherry",-77.0607063000556,38.9636600269887
7473,"Yoshino Cherry",-77.0819531404251,38.9575124395475
7474,"Kwanzan Cherry",-77.060408394232,38.9252938846051
7475,"Okame Cherry",-77.0870655416414,38.9302316401781
7476,"Yoshino Cherry",-77.0685862812318,38.9388378688726
7477,"Yoshino Cherry",-77.0259694572246,38.9472598399697
7478,"Cherry Spp.",-77.0181603794979,38.9499457812728
7479,"Yoshino Cherry",-77.093943677159,38.9510895291585
7480,"Snowgoose Cherry",-77.0250115344547,38.9459808727191
7481,"Yoshino Cherry",-77.088966429657,38.9470577128432
7482,"Cherry Spp.",-77.0663314857094,38.9328486484464
7483,"Chokecherry",-77.0545345163548,38.950294802763
7484,"Yoshino Cherry",-77.0663011057114,38.9249844072047
7485,"Kwanzan Cherry",-77.0803705530585,38.9557839506688
7486,"Yoshino Cherry",-77.0956626206334,38.9510971437182
7487,"Kwanzan Cherry",-77.0159569694385,38.9500271771126
7488,"Chokecherry",-77.0351768341436,38.9508607434286
7489,"Okame Cherry",-77.0306093123698,38.9529609562832
7490,"Okame Cherry",-77.0337618219505,38.9592388500929
7491,"Okame Cherry",-77.1007716988548,38.9336618010514
7492,"Yoshino Cherry",-77.0761860597388,38.9590747696849
7493,"Yoshino Cherry",-77.0211122485314,38.9451618880108
7494,"Snowgoose Cherry",-77.0771172681474,38.9346526992627
7495,"Yoshino Cherry",-77.0602468436169,38.9251768594246
7496,"Cherry Spp.",-77.0820838182136,38.9607823475273
7497,"Chokecherry",-77.0664585644112,38.9330737838281
7498,"Yoshino Cherry",-77.0699087639782,38.9465391745433
7499,"Cherry Spp.",-77.0663133499811,38.9257501070819
7500,"Kwanzan Cherry",-77.0803699945795,38.9552884961672
7501,"Yoshino Cherry",-77.0246760900295,38.9766720739571
7502,"Yoshino Cherry",-77.0890817874945,38.9470576247097
7503,"Yoshino Cherry",-77.0711675657305,38.9710589077425
7504,"Chokecherry",-77.0541654840498,38.9504661317067
7505,"Yoshino Cherry",-77.0746718451295,38.9454192011353
7506,"Yoshino Cherry",-77.0245722210311,38.9766630870319
7507,"Snowgoose Cherry",-77.0562667131383,38.9232780875138
7508,"Yoshino Cherry",-77.0699086659521,38.946440083643
7509,"Yoshino Cherry",-77.0664794637562,38.9307496280929
7510,"Kwanzan Cherry",-77.0803590768099,38.955838008917
7511,"Cherry Spp.",-77.0663019429802,38.9258852383131
7512,"Yoshino Cherry",-77.0685738633931,38.9379190297395
7513,"Yoshino Cherry",-77.0663013907965,38.9252906893139
7514,"Yoshino Cherry",-77.0601083651089,38.9250688310618
7515,"Yoshino Cherry",-77.061722006965,38.9240590578793
7516,"Yoshino Cherry",-77.0616758312746,38.9240050320067
7517,"Kwanzan Cherry",-77.0713837636497,38.9334492282993
7518,"Snowgoose Cherry",-77.0312185239157,38.9478531029384
7519,"Cherry Spp.",-77.0188537307151,38.9543867495489
7520,"Chokecherry",-77.0772929606016,38.9584074322572
7521,"Yoshino Cherry",-77.0718528797066,38.9640500719533
7522,"Okame Cherry",-77.1006678838157,38.9336528824746
7523,"Yoshino Cherry",-77.0705358846233,38.9274592155704
7524,"Snowgoose Cherry",-77.0321321649674,38.9529605470916
7525,"Snowgoose Cherry",-77.0310823197932,38.9529608312774
7526,"Cherry Spp.",-77.0331940961306,38.954140334409
7527,"Yoshino Cherry",-77.0761106147131,38.9640563860934
7528,"Yoshino Cherry",-77.0727644253379,38.9640495080784
7529,"Okame Cherry",-77.0610060386977,38.9633535901961
7530,"Snowgoose Cherry",-77.1023985229734,38.934065761226
7531,"Cherry Spp.",-77.018738360287,38.9543867684347
7532,"Kwanzan Cherry",-77.1036654222214,38.9328214970145
7533,"Yoshino Cherry",-77.0719221203096,38.9640590372948
7534,"Cherry Spp.",-77.0607753616936,38.9634618092152
7535,"Snowgoose Cherry",-77.032525932226,38.9562844899373
7536,"Cherry Spp.",-77.0703660548495,38.9540337881289
7537,"Yoshino Cherry",-77.0714158163868,38.9539340605085
7538,"Yoshino Cherry",-77.0713465946696,38.9539341027766
7539,"Yoshino Cherry",-77.0712427625434,38.9539341657292
7540,"Yoshino Cherry",-77.0710350982911,38.9539342925336
7541,"Yoshino Cherry",-77.0708620444478,38.953934396855
7542,"Yoshino Cherry",-77.0706313062897,38.9539345371492
7543,"Yoshino Cherry",-77.0704351695474,38.9539256464515
7544,"Yoshino Cherry",-77.0702275052951,38.9539257714572
7545,"Yoshino Cherry",-77.0701698290743,38.9539348150398
7546,"Yoshino Cherry",-77.0700198491367,38.953934904972
7547,"Snowgoose Cherry",-77.035998463758,38.9787410290753
7548,"Cherry Spp.",-77.0325359515729,38.9529604355757
7549,"Kwanzan Cherry",-77.0614097290757,38.9631732140726
7550,"Yoshino Cherry",-77.0721067277432,38.9640499154713
7551,"Cherry Spp.",-77.018911415929,38.9543867405557
7552,"Snowgoose Cherry",-77.1008639683974,38.9336617210117
7553,"Cherry Spp.",-77.0331709349906,38.9787418645454
7554,"Cherry Spp.",-77.0326169705967,38.9787420210275
7555,"Cherry Spp.",-77.0315552040094,38.9787423124079
7556,"Yoshino Cherry",-77.0661560594546,38.9302363382365
7557,"Cherry Spp.",-77.0312320578132,38.9787423987428
7558,"Chokecherry",-77.0352957389072,38.9813085863222
7559,"Cherry Spp.",-77.0311628127136,38.9787424176285
7560,"Yoshino Cherry",-77.0356219365031,38.9873890330775
7561,"Kwanzan Cherry",-77.1037694989632,38.9330105794747
7562,"Cherry Spp.",-77.0310243216151,38.9787424545007
7563,"Okame Cherry",-77.0323629004275,38.9529604841391
7564,"Okame Cherry",-77.0313245917565,38.9529607665262
7565,"Snowgoose Cherry",-77.078514490851,38.9570824026308
7566,"Cherry Spp.",-77.0305280577236,38.9787335763935
7567,"Cherry Spp.",-77.0298817653311,38.9787337436674
7568,"Cherry Spp.",-77.0354487612513,38.9873080113557
7569,"Kwanzan Cherry",-77.1037232333405,38.9329205375528
7570,"Snowgoose Cherry",-77.0660753273145,38.9302363832025
7571,"Kwanzan Cherry",-77.1037000883883,38.9328665080829
7572,"Snowgoose Cherry",-77.0784106542283,38.9570824727779
7573,"Snowgoose Cherry",-77.0791921309121,38.9335522986997
7574,"Higan Cherry",-77.0734253227204,38.9335560632618
7575,"Okame Cherry",-77.1000219367629,38.9336083948116
7576,"Yoshino Cherry",-77.0754548866337,38.9332214633
7577,"Cherry Spp.",-77.0609022308532,38.9633986858008
7578,"Okame Cherry",-77.0331820101416,38.9529602539126
7579,"Cherry Spp.",-77.0186460646641,38.9543867828238
7580,"Okame Cherry",-77.0998258530806,38.9335995544759
7581,"Snowgoose Cherry",-77.0314262583152,38.9480512289811
7582,"Yoshino Cherry",-77.0766873400487,38.9316982572688
7583,"Kwanzan Cherry",-77.0717643729274,38.9334489953749
7584,"Cherry Spp.",-77.0656912844252,38.9640446877122
7585,"Snowgoose Cherry",-77.0327912897861,38.9562844152936
7586,"Yoshino Cherry",-77.0768370591829,38.9314999756434
7587,"Yoshino Cherry",-77.0767794710957,38.9315720796878
7588,"Snowgoose Cherry",-77.0898301430466,38.9275811024859
7589,"Snowgoose Cherry",-77.0691058294704,38.9274510614174
7590,"Yoshino Cherry",-77.0756668613365,38.9590751069307
7591,"Yoshino Cherry",-77.0757889092307,38.9327978565359
7592,"Cherry Spp.",-77.0220633625341,38.9619711451523
7593,"Snowgoose Cherry",-77.0210939707101,38.9613587625969
7594,"Kwanzan Cherry",-76.9819489623747,38.9462253794977
7595,"Kwanzan Cherry",-76.9924835731583,38.9220932855767
7596,"Snowgoose Cherry",-77.0768851711137,38.9440304905148
7597,"Cherry Spp.",-77.0337478320967,38.9540591013465
7598,"Cherry Spp.",-77.0632551307197,38.9623344622657
7599,"Kwanzan Cherry",-77.0614904666117,38.9631371386681
7600,"Snowgoose Cherry",-77.0887576070779,38.9275819217683
7601,"Kwanzan Cherry",-77.1037810984189,38.9330556103282
7602,"Snowgoose Cherry",-77.0309415444167,38.94758292771
7603,"Cherry Spp.",-77.0441040407688,38.9849449167746
7604,"Cherry Spp.",-77.0330947048567,38.988551834
7605,"Yoshino Cherry",-77.0765376200151,38.9318965379949
7606,"Snowgoose Cherry",-77.0888498685266,38.9275818516212
7607,"Snowgoose Cherry",-77.0786298648763,38.9570823252891
7608,"Snowgoose Cherry",-77.031056946321,38.9476819880334
7609,"Snowgoose Cherry",-77.089403446212,38.9275904374488
7610,"Okame Cherry",-77.0309092686478,38.9529608771428
7611,"Snowgoose Cherry",-77.0789729922098,38.9335524470878
7612,"Chokecherry",-77.0602350040422,38.9657682015413
7613,"Yoshino Cherry",-77.0600734597223,38.9657682851783
7614,"Yoshino Cherry",-77.0599926880121,38.9657683265471
7615,"Snowgoose Cherry",-76.9458147943172,38.9065415828278
7616,"Cherry Spp.",-76.9761636155584,38.8950930818803
7617,"Kwanzan Cherry",-76.9964954371147,38.9463348197962
7618,"Cherry Spp.",-77.0810975416182,38.955909564375
7619,"Snowgoose Cherry",-77.0896340998338,38.9275902611816
7620,"Yoshino Cherry",-77.071049289593,38.9334494324454
7621,"Yoshino Cherry",-77.0724990389994,38.9640496726543
7622,"Chokecherry",-77.0593568898086,38.9643723718875
7623,"Yoshino Cherry",-77.0649220115416,38.9302280213062
7624,"Kwanzan Cherry",-77.0615596739398,38.9631100771684
7625,"Yoshino Cherry",-77.0764800112435,38.9319506259207
7626,"Cherry Spp.",-77.0655874379099,38.9640447461682
7627,"Okame Cherry",-77.1010715732945,38.9336615420466
7628,"Snowgoose Cherry",-77.078733712291,38.957091263651
7629,"Cherry Spp.",-77.0190498620614,38.9543957265816
7630,"Kwanzan Cherry",-77.0372032315439,38.9873795326393
7631,"Kwanzan Cherry",-77.0340362464756,38.9540410006917
7632,"Kwanzan Cherry",-77.0406649046616,38.9249150649783
7633,"Okame Cherry",-77.0707088746148,38.927459111249
7634,"Kwanzan Cherry",-77.0329979225161,38.9540412983673
7635,"Cherry Spp.",-77.0142655730977,38.972196715606
7636,"Yoshino Cherry",-77.0725296923914,38.9261427807648
7637,"Yoshino Cherry",-77.0723028833713,38.9640497940628
7638,"Okame Cherry",-77.099756638558,38.9335906053223
7639,"Yoshino Cherry",-77.0716165990268,38.9356020712786
7640,"Yoshino Cherry",-77.0715358605914,38.9356021207413
7641,"Yoshino Cherry",-77.0714435892502,38.9356021773986
7642,"Yoshino Cherry",-77.0712936479835,38.9356022682301
7643,"Yoshino Cherry",-77.0712129104474,38.9356023176929
7644,"Yoshino Cherry",-77.0711552405219,38.9356023527664
7645,"Yoshino Cherry",-77.0710745029859,38.9356024022291
7646,"Cherry Spp.",-77.0322287179809,38.9878944763491
7647,"Yoshino Cherry",-77.0627264444698,38.9384718205181
7648,"Okame Cherry",-77.0327598638766,38.9883177152904
7649,"Snowgoose Cherry",-77.0210132034965,38.961358776986
7650,"Cherry Spp.",-77.03982418244,38.9888830399204
7651,"Snowgoose Cherry",-77.0209324389808,38.9613677998841
7652,"Snowgoose Cherry",-77.0208401343647,38.9613678160719
7653,"Yoshino Cherry",-77.0207824437547,38.9613678259644
7654,"Cherry Spp.",-77.0381735262872,38.988757475677
7655,"Cherry Spp.",-77.0376887818118,38.9888387069408
7656,"Cherry Spp.",-76.9747170614432,38.9435035363592
7657,"Kwanzan Cherry",-76.9149776358092,38.8938484435509
7658,"Kwanzan Cherry",-76.9258149808766,38.8921442381661
7659,"Cherry Spp.",-76.9842711827689,38.9301278880916
7660,"Kwanzan Cherry",-76.9711094481425,38.936314082529
7661,"Kwanzan Cherry",-76.914966473424,38.8935421506498
7662,"Cherry Spp.",-76.986904320378,38.9105351015138
7663,"Kwanzan Cherry",-77.0799139690544,38.9087068355521
7664,"Kwanzan Cherry",-77.07985631082,38.9086978666133
7665,"Snowgoose Cherry",-77.0576034249581,38.9363214731575
7666,"Cherry Spp.",-77.032909966122,38.9884257715322
7667,"Cherry Spp.",-76.9652764219692,38.9297184150728
7668,"Cherry Spp.",-76.9870542328665,38.9103999936648
7669,"Cherry Spp.",-77.075591344365,38.9422657085956
7670,"Kwanzan Cherry",-76.9682154774623,38.93389009755
7671,"Kwanzan Cherry",-77.0749107869033,38.9422751550744
7672,"Cherry Spp.",-76.9873540560448,38.9101387846772
7673,"Kwanzan Cherry",-76.9924836163258,38.9216789031589
7674,"Snowgoose Cherry",-77.0397870170572,38.9430040430022
7675,"Yoshino Cherry",-77.0912916196125,38.9431192974177
7676,"Snowgoose Cherry",-77.0359132143233,38.9698859615679
7677,"Cherry Spp.",-76.9142409777389,38.8929470683526
7678,"Kwanzan Cherry",-76.9647221697923,38.931069495361
7679,"Cherry Spp.",-76.9707845599594,38.9410343487563
7680,"Yoshino Cherry",-76.9946840181529,38.9505776503383
7681,"Kwanzan Cherry",-76.9710977974254,38.9366023449223
7682,"Cherry Spp.",-77.0217884721602,38.9686012674346
7683,"Snowgoose Cherry",-77.0216846184504,38.9686012872197
7684,"Okame Cherry",-76.9712014110162,38.9370798102851
7685,"Okame Cherry",-77.0222302164513,38.9420358050085
7686,"Cherry Spp.",-76.992010616097,38.9234715280886
7687,"Cherry Spp.",-76.9693086016106,38.939871900368
7688,"Cherry Spp.",-76.9704386267412,38.9407640125492
7689,"Cherry Spp.",-76.934943391924,38.8931496073685
7690,"Kwanzan Cherry",-77.0305367235909,38.9181709149558
7691,"Cherry Spp.",-76.9370881850717,38.9053661239475
7692,"Kwanzan Cherry",-76.9338826577584,38.8934102551792
7693,"Cherry Spp.",-76.9700927007175,38.9404846678332
7694,"Kwanzan Cherry",-76.9711094112703,38.9364041649203
7695,"Kwanzan Cherry",-76.9948801468013,38.950424518277
7696,"Yoshino Cherry",-76.9348167502927,38.8929783782496
7697,"Cherry Spp.",-76.9827018577045,38.9335418153026
7698,"Cherry Spp.",-76.9874001831719,38.9100937475285
